Geoname ID,Coordinates
2785476,"50.99931, 3.32707"
53157,"11.47197, 49.87282"
226267,"1.23132, 34.24773"
5221341,"41.89066, -71.39228"
3447473,"-12.83333, -39.1"
4460943,"35.65071, -78.45639"
8220924,"5.84213, -55.21863"
659169,"60.56974, 27.19794"
11664417,"9.97792, 78.13294"
10315178,"29.89256, 106.6265"
6317835,"4.43139, -61.14639"
467854,"45.04616, 38.79491"
2650815,"53.47497, -2.08809"
2284489,"7.45728, -4.33993"
2652734,"51.68333, -3.9"
4884434,"41.88142, -87.88312"
1267065,"15.63969, 74.50847"
2707399,"56.15905, 13.76638"
3946985,"-14.88639, -70.58889"
3673404,"5.13429, -75.14001"
3869821,"-33.0831, -70.92924"
13157000,"28.63517, 77.03303"
3897595,"-32.43134, -71.07167"
5927969,"48.95001, -57.95202"
749644,"41.14073, 28.45967"
907705,"-13.41646, 24.33532"
13156767,"13.65754, 79.46258"
3111348,"42.26199, 3.17689"
2967438,"50.67043, 3.13382"
1884403,"1.27472, 103.81167"
2387890,"6.50734, 18.2767"
3469190,"-12.82306, -42.73056"
1608462,"17.77036, 102.18947"
3058477,"48.75763, 17.8309"
514796,"46.87441, 42.05223"
1182607,"25.80565, 68.49143"
4475773,"35.82403, -80.25338"
4356783,"39.13955, -76.54774"
2271985,"38.70245, -9.22936"
3043019,"47.40705, 19.28648"
3924872,"-11.17528, -61.90139"
3188225,"45.18497, 15.80579"
653281,"65.73641, 24.56371"
1275614,"26.84345, 80.06388"
2786739,"51.19696, 3.17891"
1819894,"22.3, 114.01667"
2812625,"48.74953, 8.87176"
551794,"54.75263, 58.20137"
2661646,"47.47333, 8.30592"
3533440,"18.2025, -98.04864"
2284719,"7.22474, -7.93118"
518325,"45.95761, 40.69811"
10548728,"24.05441, 80.6136"
2828994,"53.61028, 10.05917"
1264356,"27.66368, 80.47371"
909488,"-14.37067, 23.24196"
4163033,"28.15112, -82.46148"
2661265,"46.18096, 6.13921"
3683233,"10.61135, -74.26824"
4883207,"41.66892, -87.73866"
1877872,"38.86389, 125.8"
6746932,"34.05042, 49.43498"
13353678,"18.15662, 74.60708"
2141394,"-22.15757, 166.4572"
4716805,"30.09299, -93.73655"
3408270,"-8.515, -41.005"
2682484,"59.38708, 17.92754"
13546407,"16.89815, 96.11018"
2646558,"53.8426, -1.63754"
2286819,"5.40755, -3.38023"
2942159,"52.26065, 9.04939"
2514893,"37.65896, -5.52751"
3595560,"15.11952, -89.35721"
3022700,"45.9, 6.1"
284583,"31.39671, 35.06611"
3057691,"48.67922, 17.36697"
4315768,"29.6241, -90.7512"
1217540,"39.03361, 66.57222"
2851782,"48.15, 11.35"
2642786,"51.37281, -2.14002"
2525207,"40.01131, 18.16237"
1863611,"35.41667, 136.6"
2464809,"35.89174, 8.55276"
2331528,"12.11451, 12.8262"
1255056,"25.0164, 93.48545"
4007676,"23.38359, -105.37084"
3587091,"14.04138, -88.93951"
3403251,"-8.11, -42.94444"
2688250,"59.75799, 18.70496"
1268566,"21.87914, 88.1913"
12687508,"5.24032, -5.79516"
1735069,"5.48333, 100.38333"
4141363,"39.62928, -75.65826"
1252892,"28.21145, 79.05665"
2428480,"11.73017, 15.24468"
4896353,"41.55726, -87.6656"
12689056,"22.31939, 114.15736"
1766795,"1.7954, 102.8971"
3466307,"-15.46056, -55.74972"
8417532,"30.06896, 106.50291"
5125738,"40.94871, -73.73263"
3666232,"6.01335, -73.67352"
1855153,"34.95556, 134.76835"
1861883,"35.96667, 139.46667"
1505260,"60.69111, 60.42056"
1802501,"30.79819, 107.68712"
3406085,"-7.17846, -38.78003"
961152,"-34.09345, 21.25725"
4195701,"33.62205, -84.36909"
1261736,"25.6439, 77.9129"
1252885,"27.0186, 77.17636"
1607865,"14.45736, 100.36989"
2836413,"47.65105, 7.82089"
2519477,"36.73663, -6.43703"
1266178,"16.20138, 74.74886"
10933954,"10.65207, 75.99512"
3062119,"49.21395, 16.57253"
2823590,"51.97995, 7.78293"
728448,"42.49518, 24.19021"
13118437,"25.34586, 55.42165"
5343303,"38.44546, -121.8233"
2946478,"51.6, 7.76667"
1792232,"33.20639, 105.04972"
113632,"31.74384, 54.20278"
3455061,"-23.3863, -48.72441"
2758765,"52.0825, 4.75"
2856930,"52.03039, 11.22898"
1818444,"22.39877, 113.97596"
2456917,"16.41453, -3.67075"
1256176,"15.23046, 80.02794"
2908495,"48.35149, 8.96317"
231197,"-0.70111, 30.49389"
1256124,"22.80917, 88.22944"
1255858,"22.53884, 72.71984"
2740174,"41.1053, -7.32097"
5786485,"45.78095, -122.53343"
4670234,"27.75225, -98.06972"
2892051,"52.51732, 13.58871"
4899012,"42.25863, -87.84063"
1278899,"24.31371, 80.97703"
1271613,"16.54092, 80.80213"
8858108,"20.4925, -103.4175"
2872649,"50.32797, 7.22277"
946010,"-30.31002, 30.66275"
2497714,"35.39137, -1.09238"
13494701,"8.30746, 77.15205"
5504003,"39.60797, -119.25183"
2510573,"29.06049, -13.56397"
11549968,"40.43285, -3.69354"
3456164,"-20.53389, -49.31417"
158684,"-2.63861, 30.46778"
6545288,"52.53048, 13.29371"
3386628,"-9.645, -36.49722"
2240393,"-9.27268, 15.25206"
6317333,"-23.47444, -54.185"
2368657,"11.73333, -14.81667"
7302860,"23.18, 88.58"
3463122,"-11.79667, -49.52889"
4670866,"29.16941, -95.43188"
3165275,"45.43399, 8.7364"
6139417,"50.69981, -119.26907"
2653229,"51.3624, -0.30427"
3590605,"14.87964, -91.45699"
2835342,"51.21667, 6.26667"
8406221,"30.04477, 107.9149"
5796984,"45.67151, -122.66288"
3020392,"45.77437, 4.77758"
6089404,"52.77972, -108.2967"
3457192,"-20.17944, -48.03194"
2858245,"52.20802, 7.18988"
2646042,"53.44253, -2.42323"
6162949,"54.51634, -128.60345"
8417600,"30.17599, 106.17168"
5807212,"48.11815, -123.43074"
5280822,"40.4084, -80.53924"
3170457,"40.80114, 14.54066"
4168590,"25.66705, -80.30811"
5200499,"40.34785, -79.86422"
2619377,"55.61543, 12.35182"
3671950,"10.77697, -74.85344"
118805,"30.89315, 49.40787"
1276013,"21.85523, 70.24791"
1258164,"28.69467, 79.52284"
2637355,"51.50799, 0.28333"
2655438,"51.50971, -0.0016"
134636,"36.89802, 54.74963"
2634204,"51.37178, -0.45975"
1870413,"39.49472, 125.47361"
12501480,"23.19019, 73.89526"
3023324,"47.21473, -1.72452"
1269227,"29.32502, 77.85044"
11549951,"40.38884, -3.68715"
583785,"44.8546, 38.3031"
1703355,"13.94521, 121.43065"
878073,"-10.58333, 35.4"
8398265,"30.94229, 110.00588"
2264736,"38.67005, -9.15852"
3648507,"8.6989, -62.19656"
650095,"62.61667, 22.41667"
1736781,"2.51688, 111.43002"
4360201,"39.10705, -76.48496"
4264617,"38.95922, -85.89025"
1619650,"17.699, 103.25957"
2657658,"53.57077, -1.18454"
5879898,"64.8, -147.53333"
13156768,"14.74006, 78.54259"
1262115,"25.77145, 75.84978"
2951125,"52.35, 9.83333"
2786641,"51.06691, 4.53469"
4902559,"41.73058, -88.3459"
3193161,"43.3567, 19.35843"
2150660,"-37.8676, 144.98099"
1624196,"-1.4416, 132.01428"
2861914,"48.85122, 10.48868"
1316499,"20.84468, 92.97527"
504831,"46.70241, 41.72487"
1259917,"11.40389, 79.24156"
3882460,"-37.62797, -73.46008"
2749756,"52.37917, 5.78611"
2744324,"51.92648, 6.41705"
3388060,"-2.89417, -44.88028"
2394597,"6.8991, 1.71618"
6967865,"31.37389, 34.34085"
616627,"40.88037, 45.14776"
543348,"54.0366, 35.77088"
229530,"0.5196, 33.34687"
234496,"1.34722, 31.30806"
1346926,"24.87417, 67.06419"
708878,"46.16824, 34.80861"
1035471,"-15.45694, 38.67722"
3385670,"-2.53639, -57.76"
559654,"48.80263, 44.47491"
1734841,"2.7389, 102.2487"
5074792,"41.15444, -96.04224"
1259647,"26.88487, 78.37647"
3402849,"-7.80528, -37.79389"
787716,"41.48456, 22.09056"
3196153,"44.53118, 19.24267"
1253105,"21.33954, 70.74966"
1485627,"53.25417, 83.69361"
12718836,"-25.15226, 28.85563"
3170272,"43.66141, 10.63067"
543508,"67.56627, 30.47765"
4089114,"32.40736, -87.0211"
118532,"37.54947, 49.13736"
3461148,"-19.80083, -41.71306"
1875506,"39.86722, 126.03028"
2501873,"36.63709, 3.69474"
1283628,"26.54404, 88.09436"
1281622,"36.7, 81.5"
1178587,"24.74182, 67.58534"
4159896,"25.96231, -80.17671"
158024,"-6.71667, 36.36667"
1277918,"21.04606, 82.3864"
1862026,"35.48333, 136.56667"
2437731,"13.08173, 2.91099"
2823567,"52.4031, 13.26014"
767605,"50.98464, 23.1742"
2815137,"50.87576, 7.61688"
220782,"11.78778, 42.88222"
1863973,"36.55751, 136.86945"
3199394,"42.45306, 18.5375"
2788726,"50.85386, 2.72659"
1260050,"34.16125, 74.55634"
3384242,"5.8, -55.2"
11655540,"8.26809, 77.28599"
4299670,"37.3281, -87.49889"
2169220,"-27.19354, 153.02631"
705883,"45.44445, 29.26396"
5052467,"44.91608, -93.10161"
2511371,"28.07617, -16.558"
9238414,"54.08849, 12.11539"
522945,"52.80135, 51.16551"
1812760,"28.77549, 108.54646"
2635762,"50.90241, -3.49232"
691255,"50.48478, 34.96567"
3461943,"-16.83056, -49.53194"
3859384,"-32.0671, -60.64267"
3116478,"42.52165, -7.51422"
5779548,"40.0444, -111.73215"
3467078,"-17.18889, -41.69472"
8403883,"30.71277, 108.34187"
1255625,"17.26652, 78.25544"
3408210,"-9.26083, -37.93611"
2953525,"51.73297, 9.01969"
2838059,"50.72136, 10.44386"
5116118,"40.95833, -73.80861"
877581,"-10.68333, 39.83333"
1264989,"29.11091, 77.77767"
5805815,"45.66651, -122.56093"
469005,"57.30496, 47.87387"
5125523,"40.65483, -73.6718"
11205753,"-27.342, 31.58"
514259,"57.14695, 33.10659"
3445534,"-20.67139, -41.00694"
1221997,"37.61453, 69.70525"
2518729,"37.26273, -5.5453"
3091150,"53.14214, 17.60181"
3461996,"-22.49123, -47.21182"
2833242,"50.0432, 8.97394"
2513791,"37.27559, -6.83851"
3176407,"40.17416, 18.17032"
1689973,"15.35566, 120.84001"
4773677,"38.61095, -77.33971"
3434291,"-27.29662, -54.19811"
2471003,"36.44788, 8.4413"
3865424,"-31.41917, -63.05084"
1443367,"28.65264, 76.95208"
1268344,"21.23219, 78.91988"
6693007,"52.57682, -1.31536"
5399901,"33.70919, -117.19726"
8403868,"30.79554, 108.65921"
3924569,"-16.57386, -68.15112"
3405778,"-2.44889, -44.7825"
8184212,"31.39547, 34.75699"
13118223,"5.19779, 100.49244"
8400054,"31.35639, 108.67045"
3468734,"-10.70778, -43.63056"
4530372,"35.51867, -97.63226"
2751651,"51.98667, 6.56667"
371870,"18.55, 31.85"
3455342,"-22.78889, -50.2175"
11184460,"25.90404, 90.60747"
301350,"38.1975, 26.83881"
2284589,"8.05861, -6.18972"
13494749,"23.80914, 91.24805"
685785,"44.01667, 23.35"
227525,"0.675, 29.9926"
3518593,"19.81207, -99.14526"
508034,"60.91, 34.16188"
1926143,"32.96367, 132.5661"
1508943,"55.9076, 94.9118"
632370,"62.31533, 27.873"
8740814,"23.03667, 78.08417"
1064978,"-18.43333, 46.56667"
3530908,"19.83866, -98.03171"
11669849,"53.44513, -2.92073"
1729814,"13.4549, 123.3653"
3128885,"42.11667, 2.76667"
2340446,"10.16756, 12.73684"
1818996,"22.50166, 114.06932"
5027117,"45.27886, -92.98522"
3472304,"-25.915, -53.47278"
3459531,"-15.865, -50.86806"
12450711,"43.71947, 81.86398"
543728,"47.63012, 43.14158"
2558436,"33.68407, -7.33924"
4790534,"38.91872, -77.23109"
1904138,"29.33938, 105.82676"
2645261,"55.93933, -4.15262"
6316688,"-1.75972, -46.545"
2412833,"13.45944, -16.70528"
6545173,"51.5144, -0.13535"
1787786,"29.45477, 107.37369"
3681797,"3.76383, -76.33292"
5052916,"45.12191, -95.04334"
2387319,"6.32229, 19.07922"
3035396,"44.16259, 4.61974"
1784207,"33.19133, 104.42009"
1514330,"40.81108, 69.19417"
3457135,"-24.28139, -47.45972"
12522811,"20.86544, 85.18283"
3556334,"21.94333, -79.16906"
2353332,"12.24661, -1.58402"
3532414,"19.58893, -96.93727"
13512548,"49.22219, -123.00588"
4409591,"38.78783, -90.21594"
2751834,"53.1625, 6.37639"
3050212,"46.76812, 17.24317"
7261553,"34.23216, -118.23529"
3404713,"-3.175, -41.86694"
1268772,"19.85993, 82.93385"
2794981,"50.45636, 4.87166"
107588,"27.90647, 42.38898"
3103365,"50.09, 19.09291"
2026696,"46.81293, 134.25012"
2657255,"54.7175, -6.211"
3455032,"-12.40829, -39.50094"
2175974,"-33.95, 151.11667"
3590316,"15.36663, -90.47825"
802078,"43.04252, 44.2202"
656130,"63.67486, 22.70256"
2328151,"6.66819, 9.16453"
4558980,"39.93678, -75.22963"
12640503,"13.37491, -16.67841"
1685622,"10.0533, 122.8423"
3393465,"-6.24444, -38.91361"
1736338,"6.17055, 100.51885"
1257503,"30.83601, 76.19324"
2746215,"51.44889, 5.51978"
3570429,"14.61513, -60.90311"
10922760,"11.77759, 75.57309"
3120030,"40.45178, -3.58667"
7874631,"13.48754, 144.78143"
4038659,"13.48773, 144.78138"
8576449,"35.6464, 139.65947"
5809333,"45.71067, -122.64899"
1253127,"8.69786, 77.51916"
12687196,"7.13333, -7.18333"
1277012,"22.84863, 72.59137"
462822,"53.53381, 33.73075"
3667773,"2.95395, -76.69644"
2990264,"49.27158, 2.47074"
847506,"60.27996, 25.01759"
159267,"-5.13333, 34.76667"
1166066,"32.82581, 70.78107"
1848281,"26.20437, 127.75267"
2792235,"51.09644, 3.83194"
3443413,"-34.52381, -56.28215"
1174211,"29.91446, 71.16067"
3013549,"50.65256, 3.18681"
2183472,"-41.33333, 173.18333"
6170682,"51.12432, -114.24494"
7516812,"34.24845, 104.31947"
8858107,"21.15194, -101.73306"
7476237,"22.05128, 90.03197"
1265670,"24.37338, 77.04841"
730559,"42.65, 26.98333"
1117823,"12.27081, 99.87203"
99306,"32.46186, 46.68794"
1268961,"29.52118, 77.2247"
1856426,"37.69257, 139.17127"
2017945,"51.2758, 108.84714"
5121163,"40.81538, -73.04511"
5021828,"45.0408, -93.263"
3018074,"48.40908, 2.70177"
6061334,"49.31406, -123.0725"
98885,"34.46934, 41.94223"
1256720,"21.23742, 76.22558"
3401419,"-6.48361, -36.15361"
12687143,"22.37161, 114.19778"
2523581,"36.82145, 14.95132"
3532969,"19.76613, -97.24514"
5104882,"41.03343, -74.63849"
2953347,"53.91887, 10.69691"
945141,"-24.2957, 28.11415"
12750607,"2.94761, 101.84695"
8644037,"63.99813, -22.56111"
2753504,"51.93833, 5.93333"
178077,"-1.78079, 37.62882"
3402944,"-5.7925, -37.55667"
3465184,"-11.51056, -38.15"
13275281,"6.90306, -1.65199"
11655546,"8.29531, 77.29387"
3000060,"48.90683, 2.50648"
5190219,"40.08122, -75.08017"
1734651,"4.88441, 101.96857"
1267239,"16.01384, 75.54631"
3682238,"10.89686, -74.886"
9192643,"36.08171, 139.37162"
1466093,"13.05339, 80.05998"
4223413,"33.85733, -84.01991"
5322850,"37.88687, -122.29775"
2979627,"48.9735, 2.28729"
2913555,"48.45599, 10.27695"
556283,"53.85342, 46.3513"
4839319,"41.14676, -73.49484"
1253972,"8.42918, 78.02968"
2737523,"42.07892, -8.48076"
704608,"49.63026, 37.6775"
303354,"36.83915, 28.76457"
3049022,"47.47243, 19.05806"
4016086,"21.84583, -102.71849"
1274359,"27.819, 74.43936"
4521209,"39.88423, -82.7535"
3446171,"-26.10639, -50.32222"
2893544,"53.83244, 9.96042"
4558510,"39.98483, -75.14712"
2968771,"45.61278, 5.15058"
3123608,"40.38644, -3.79818"
1256857,"11.28111, 78.23416"
1683818,"7.03333, 124.7"
3447556,"-20.12389, -42.00139"
4938378,"42.58759, -72.59953"
552920,"53.12255, 34.98494"
3172184,"45.5305, 9.13954"
10453824,"20.72272, 78.60392"
8572754,"35.74045, 139.63136"
2112182,"38.55, 141.05"
2931361,"50.76667, 7.45"
11549938,"40.39476, -3.69907"
1445378,"17.45081, 78.68366"
1267435,"9.17614, 76.56325"
681845,"47.53333, 25.56667"
11682149,"11.69691, 78.17941"
2514158,"37.329, -5.41681"
12640361,"31.4071, 26.5832"
2964303,"53.38917, -6.29694"
5848322,"21.27697, -157.81127"
13132734,"-15.44623, 28.53436"
1819968,"22.21085, 114.02787"
737421,"40.95326, 39.85546"
2464871,"36.95442, 8.75801"
3030985,"44.94703, 4.89463"
2803030,"51.19367, 3.2623"
1529504,"46.9919, 89.52115"
662432,"45.38333, 23.26667"
2659667,"46.23424, 6.08025"
1527689,"41.0601, 72.63285"
5166009,"41.72449, -81.24566"
13512355,"49.30461, -122.79338"
3101680,"52.99505, 16.9198"
1274675,"20.81408, 77.98015"
677458,"46.72292, 25.60055"
13157131,"21.91908, 69.48179"
2636071,"51.99244, -2.1601"
11657280,"10.9511, 78.0681"
1607068,"7.77768, 100.32134"
3134628,"58.73333, 5.7"
1266302,"25.21928, 77.61167"
1212221,"22.21726, 90.20959"
2503620,"36.27462, 4.85668"
284431,"31.51591, 35.16416"
1618363,"13.76667, 100.43333"
3407248,"-7.21337, -40.137"
4550659,"36.13981, -96.10889"
284899,"31.86667, 35.45"
3168930,"43.38946, 10.43615"
2512620,"39.3635, -0.45949"
1273206,"28.62989, 79.47648"
3450843,"-15.16444, -49.80333"
2206371,"-40.63333, 175.275"
3024532,"46.06251, 6.57497"
3460764,"-12.88833, -38.67861"
2160258,"-33.86436, 151.0397"
13118270,"1.64958, 103.62661"
2522091,"39.85316, 3.12138"
745697,"41.21311, 27.10688"
2128205,"44.15399, 142.37307"
1346645,"36.88639, 81.50972"
5779068,"40.84856, -111.90688"
3833027,"-29.45986, -60.21315"
8405728,"30.68494, 107.63145"
1908010,"34.03821, 105.34422"
1150681,"17.31597, 99.83186"
5131692,"44.69949, -73.45291"
2042267,"42.95722, 129.99333"
13100477,"54.32491, 18.61567"
2504616,"34.87045, -1.42319"
4945911,"41.96677, -71.18699"
4943097,"42.5001, -70.85783"
3402920,"-3.19695, -59.82674"
12420932,"38.55011, 77.20825"
1255788,"27.02462, 95.01629"
3855116,"-22.59617, -63.811"
3558792,"22.1461, -78.97328"
12640343,"11.11857, 0.00993"
151373,"-1.79833, 31.55111"
5978765,"45.33341, -79.21632"
10922793,"11.7507, 75.61988"
3451051,"-18.91806, -54.84417"
538442,"55.34503, 59.44004"
5178940,"40.33813, -79.97894"
3861061,"-38.82225, -68.06293"
1880756,"1.28722, 103.80833"
11523825,"-34.92873, 138.60334"
3521596,"20.1261, -88.92302"
3579585,"16.04495, -61.56425"
376332,"13.51667, 35.76667"
3529886,"18.06557, -93.17302"
6318931,"-10.01167, -51.11639"
1274393,"12.46399, 79.3484"
13494702,"12.9534, 79.13373"
12450721,"37.58491, 80.18401"
745076,"40.73528, 34.47389"
8400149,"30.93725, 107.9466"
2649622,"51.3148, 0.88856"
1819731,"22.31584, 114.18181"
1265709,"31.95835, 77.10823"
8226590,"25.27576, 55.30738"
2473489,"36.75898, 10.01704"
3567995,"22.90332, -83.15994"
2736657,"41.20485, -8.33147"
4843362,"41.48148, -73.21317"
1696814,"10.45, 122.81667"
2953320,"47.92027, 9.7549"
4891431,"41.72059, -87.70172"
4562144,"39.96097, -75.60804"
1839011,"34.84897, 127.34052"
4461015,"36.02153, -80.382"
13494703,"8.83868, 78.10513"
12547009,"2.52477, 112.32543"
2156578,"-38.26667, 145.01667"
2423126,"8.69011, -8.64869"
2510485,"28.96108, -13.64502"
1278156,"18.25397, 77.41761"
2182311,"-41.31667, 173.23333"
5137600,"40.86649, -73.03566"
8400141,"31.18975, 108.41461"
2930182,"52.14063, 8.55772"
525396,"55.84244, 38.19362"
11549970,"40.44289, -3.71124"
12500245,"18.089, 43.132"
2144604,"-38.15912, 145.93118"
8349321,"-33.79728, 150.7847"
12626120,"45.49391, -73.8956"
125688,"30.8949, 50.0931"
2651241,"53.36667, -1.2"
2521992,"37.85103, -1.42507"
5356521,"33.86224, -118.39952"
2444479,"13.52578, 7.91398"
1904172,"29.18209, 105.83436"
5854380,"21.2855, -157.83594"
3461576,"-27.05694, -49.51778"
788470,"42.55528, 20.76333"
11184276,"22.61124, 72.93283"
3060950,"48.80431, 19.63631"
3048274,"47.50949, 19.21128"
2828050,"52.0, 8.4"
685811,"45.03333, 25.85"
3000047,"43.41012, 5.30838"
11626032,"23.64561, 85.43333"
2640377,"50.11861, -5.53715"
2645831,"52.11599, -0.50044"
1258455,"29.64082, 79.43229"
2979341,"47.91303, 1.97705"
611694,"41.91957, 45.47002"
1322148,"17.81192, 95.27044"
160266,"-4.21667, 35.55"
1275364,"26.02131, 93.77945"
3472265,"-23.05056, -50.22889"
69426,"13.12871, 45.38073"
4161705,"27.82114, -82.67927"
1277590,"25.19725, 73.29117"
2341275,"6.72556, 11.25652"
2660971,"47.39724, 8.61872"
13494087,"13.76693, 100.48258"
3060095,"48.43174, 17.8031"
1607730,"15.24467, 105.22908"
11442994,"12.81871, 79.74925"
2482159,"36.54722, 4.68611"
3675605,"6.69903, -72.73233"
3631465,"9.14007, -71.09143"
2268575,"39.46667, -8.46667"
735030,"40.62944, 22.06806"
2814305,"52.74196, 13.45799"
2156340,"-37.92845, 145.17708"
6138617,"45.40008, -74.13256"
5417258,"39.09193, -108.44898"
2032081,"44.88239, 110.11631"
2658145,"46.46299, 6.84345"
2969562,"47.62604, 6.14251"
1262863,"24.4975, 93.77791"
2898603,"52.29763, 7.58382"
4686163,"29.46079, -95.05132"
1278508,"23.10344, 81.69083"
2501680,"36.57722, 3.00917"
2250659,"15.365, -16.4339"
13353515,"8.35983, 77.05253"
5787776,"47.17705, -122.18651"
2644684,"53.10434, -2.02207"
13157031,"20.28845, 72.85029"
13156769,"13.90341, 79.89055"
2654532,"53.72861, -0.57215"
5126013,"40.63677, -74.15875"
466215,"56.5046, 39.67931"
1179902,"25.50484, 69.5709"
3852468,"-34.12688, -63.39083"
1616222,"14.05603, 101.37218"
478317,"52.04479, 39.72569"
3442098,"-34.76031, -56.2259"
2960964,"52.33417, -6.4575"
3458481,"-13.65145, -41.84564"
2639958,"53.83333, -2.98333"
4519995,"39.15561, -84.45966"
2991719,"48.66181, 2.35338"
81604,"31.66818, 20.25205"
1485997,"58.45073, 92.17243"
1272985,"30.28216, 75.57341"
13561900,"44.62927, -63.57651"
2783188,"50.99064, 5.36819"
4902475,"41.52614, -87.88922"
114489,"37.15328, 49.87136"
1818628,"22.37286, 114.17897"
2811278,"50.96667, 7.86667"
13353516,"9.1756, 76.47129"
2987825,"43.69415, 5.50291"
4413595,"38.76279, -93.73605"
3867291,"-22.33936, -60.03157"
11811570,"41.28, -73.87164"
